sampling_region,AdultMale,YearlingMale,FawnMale,AdultFemale,YearlingFemale,FawnFemale,AdultMaleCWD,YearlingMaleCWD,FawnMaleCWD,AdultFemaleCWD,YearlingFemaleCWD,FawnFemaleCWD,TotalCWD,CWD_distribution,sampling,AdultMaleHarvest,AdultMaleTested,YearlingMaleHarvest,YearlingMaleTested,FawnMaleHarvest,FawnMaleTested,AdultFemaleHarvest,AdultFemaleTested,YearlingFemaleHarvest,YearlingFemaleTested,FawnFemaleHarvest,FawnFemaleTested,CWDhuntedDeer,CWDtestedDeer,DetProb,ObsPrev,PHAdultMale,PHYearlingMale,PHFawnMale,PHAdultFemale,PHYearlingFemale,PHFawnFemale
Hardangervidda,2356,665,643,3376,723,643,3,0,0,1,0,0,4,random_dist,random_sampling,1651,16,330,0,77,0,1681,0,369,0,78,0,3,0,0,0,705,335,566,1695,354,565
Hardangervidda,2356,665,643,3376,723,643,3,0,0,1,0,0,4,random_dist,random_sampling,1619,16,330,0,81,0,1714,0,333,0,99,0,3,0,0,0,737,335,562,1662,390,544
Hardangervidda,2356,665,643,3376,723,643,3,0,0,1,0,0,4,random_dist,random_sampling,1629,16,332,0,68,0,1717,0,367,0,75,0,3,0,0,0,727,333,575,1659,356,568
Hardangervidda,2356,665,643,3376,723,643,3,0,0,1,0,0,4,random_dist,random_sampling,1650,16,338,0,84,0,1682,0,365,0,88,0,4,0,0,0,706,327,559,1694,358,555
Hardangervidda,2356,665,643,3376,723,643,3,0,0,1,0,0,4,random_dist,random_sampling,1662,16,332,0,64,0,1649,0,359,0,84,0,2,0,0,0,694,333,579,1727,364,559
Hardangervidda,2356,665,643,3376,723,643,3,0,0,1,0,0,4,random_dist,random_sampling,1638,16,334,0,89,0,1698,0,361,0,70,0,3,0,0,0,718,331,554,1678,362,573
Hardangervidda,2356,665,643,3376,723,643,3,0,0,1,0,0,4,random_dist,random_sampling,1587,16,353,0,65,0,1693,0,378,0,83,0,2,0,0,0,769,312,578,1683,345,560
Hardangervidda,2356,665,643,3376,723,643,3,0,0,1,0,0,4,random_dist,random_sampling,1647,16,313,0,77,0,1702,0,387,0,87,0,4,0,0,0,709,352,566,1674,336,556
Hardangervidda,2356,665,643,3376,723,643,3,0,0,1,0,0,4,random_dist,random_sampling,1619,16,333,0,93,0,1703,0,385,0,82,0,3,0,0,0,737,332,550,1673,338,561
Hardangervidda,2356,665,643,3376,723,643,3,0,0,1,0,0,4,random_dist,random_sampling,1671,16,322,0,90,0,1682,0,374,0,79,0,2,0,0,0,685,343,553,1694,349,564
Hardangervidda,2356,665,643,3376,723,643,3,0,0,1,0,0,4,random_dist,random_sampling,1686,16,334,0,71,0,1695,0,343,0,72,0,2,0,0,0,670,331,572,1681,380,571
Hardangervidda,2356,665,643,3376,723,643,3,0,0,1,0,0,4,random_dist,random_sampling,1670,16,340,0,90,0,1699,0,368,0,65,0,3,0,0,0,686,325,553,1677,355,578
Hardangervidda,2356,665,643,3376,723,643,3,0,0,1,0,0,4,random_dist,random_sampling,1664,16,352,0,84,0,1675,0,357,0,96,0,2,0,0,0,692,313,559,1701,366,547
Hardangervidda,2356,665,643,3376,723,643,3,0,0,1,0,0,4,random_dist,random_sampling,1691,16,326,0,81,0,1712,0,380,0,108,0,4,0,0,0,665,339,562,1664,343,535
Hardangervidda,2356,665,643,3376,723,643,3,0,0,1,0,0,4,random_dist,random_sampling,1644,16,328,0,100,0,1657,0,350,0,88,0,1,0,0,0,712,337,543,1719,373,555
Hardangervidda,2356,665,643,3376,723,643,3,0,0,1,0,0,4,random_dist,random_sampling,1630,16,324,0,93,0,1682,0,362,0,81,0,4,0,0,0,726,341,550,1694,361,562
Hardangervidda,2356,665,643,3376,723,643,3,0,0,1,0,0,4,random_dist,random_sampling,1648,16,339,0,72,0,1691,0,349,0,66,0,2,0,0,0,708,326,571,1685,374,577
Hardangervidda,2356,665,643,3376,723,643,3,0,0,1,0,0,4,random_dist,random_sampling,1656,16,325,0,88,0,1652,0,367,0,83,0,3,0,0,0,700,340,555,1724,356,560
Hardangervidda,2356,665,643,3376,723,643,3,0,0,1,0,0,4,random_dist,random_sampling,1641,16,354,0,88,0,1679,0,368,0,84,0,3,0,0,0,715,311,555,1697,355,559
Hardangervidda,2356,665,643,3376,723,643,3,0,0,1,0,0,4,random_dist,random_sampling,1659,16,333,0,88,0,1675,0,363,0,88,0,4,0,0,0,697,332,555,1701,360,555
Hardangervidda,2356,665,643,3376,723,643,3,0,0,1,0,0,4,random_dist,random_sampling,1643,16,336,0,82,0,1714,0,352,0,102,0,3,0,0,0,713,329,561,1662,371,541
Hardangervidda,2356,665,643,3376,723,643,3,0,0,1,0,0,4,random_dist,random_sampling,1654,16,322,0,82,0,1663,0,362,0,93,0,4,0,0,0,702,343,561,1713,361,550
Hardangervidda,2356,665,643,3376,723,643,3,0,0,1,0,0,4,random_dist,random_sampling,1634,16,324,0,88,0,1669,0,373,0,84,0,4,1,1,0.063,722,341,555,1707,350,559
Hardangervidda,2356,665,643,3376,723,643,3,0,0,1,0,0,4,random_dist,random_sampling,1630,16,340,0,89,0,1655,0,376,0,84,0,1,0,0,0,726,325,554,1721,347,559
Hardangervidda,2356,665,643,3376,723,643,3,0,0,1,0,0,4,random_dist,random_sampling,1597,16,351,0,95,0,1680,0,356,0,74,0,2,0,0,0,759,314,548,1696,367,569
Hardangervidda,2356,665,643,3376,723,643,3,0,0,1,0,0,4,random_dist,random_sampling,1646,16,337,0,85,0,1658,0,358,0,70,0,0,0,0,0,710,328,558,1718,365,573
Hardangervidda,2356,665,643,3376,723,643,3,0,0,1,0,0,4,random_dist,random_sampling,1663,16,337,0,69,0,1690,0,376,0,84,0,2,0,0,0,693,328,574,1686,347,559
Hardangervidda,2356,665,643,3376,723,643,3,0,0,1,0,0,4,random_dist,random_sampling,1679,16,307,0,82,0,1644,0,357,0,101,0,2,0,0,0,677,358,561,1732,366,542
Hardangervidda,2356,665,643,3376,723,643,3,0,0,1,0,0,4,random_dist,random_sampling,1641,16,343,0,84,0,1686,0,378,0,83,0,3,0,0,0,715,322,559,1690,345,560
Hardangervidda,2356,665,643,3376,723,643,3,0,0,1,0,0,4,random_dist,random_sampling,1643,16,321,0,85,0,1699,0,342,0,78,0,2,0,0,0,713,344,558,1677,381,565
Hardangervidda,2356,665,643,3376,723,643,3,0,0,1,0,0,4,random_dist,random_sampling,1647,16,339,0,90,0,1637,0,370,0,85,0,2,0,0,0,709,326,553,1739,353,558
Hardangervidda,2356,665,643,3376,723,643,3,0,0,1,0,0,4,random_dist,random_sampling,1662,16,344,0,94,0,1687,0,365,0,80,0,4,0,0,0,694,321,549,1689,358,563
Hardangervidda,2356,665,643,3376,723,643,3,0,0,1,0,0,4,random_dist,random_sampling,1620,16,358,0,86,0,1668,0,362,0,82,0,2,0,0,0,736,307,557,1708,361,561
Hardangervidda,2356,665,643,3376,723,643,3,0,0,1,0,0,4,random_dist,random_sampling,1640,16,320,0,85,0,1670,0,356,0,69,0,3,0,0,0,716,345,558,1706,367,574
Hardangervidda,2356,665,643,3376,723,643,3,0,0,1,0,0,4,random_dist,random_sampling,1676,16,350,0,90,0,1691,0,377,0,73,0,1,0,0,0,680,315,553,1685,346,570
Hardangervidda,2356,665,643,3376,723,643,3,0,0,1,0,0,4,random_dist,random_sampling,1637,16,332,0,88,0,1683,0,365,0,92,0,2,0,0,0,719,333,555,1693,358,551
Hardangervidda,2356,665,643,3376,723,643,3,0,0,1,0,0,4,random_dist,random_sampling,1684,16,346,0,91,0,1680,0,362,0,86,0,3,0,0,0,672,319,552,1696,361,557
Hardangervidda,2356,665,643,3376,723,643,3,0,0,1,0,0,4,random_dist,random_sampling,1643,16,328,0,95,0,1651,0,339,0,79,0,3,0,0,0,713,337,548,1725,384,564
Hardangervidda,2356,665,643,3376,723,643,3,0,0,1,0,0,4,random_dist,random_sampling,1647,16,340,0,76,0,1707,0,368,0,80,0,1,0,0,0,709,325,567,1669,355,563
Hardangervidda,2356,665,643,3376,723,643,3,0,0,1,0,0,4,random_dist,random_sampling,1668,16,327,0,81,0,1670,0,369,0,86,0,4,0,0,0,688,338,562,1706,354,557
Hardangervidda,2356,665,643,3376,723,643,3,0,0,1,0,0,4,random_dist,random_sampling,1653,16,342,0,81,0,1673,0,351,0,77,0,1,0,0,0,703,323,562,1703,372,566
Hardangervidda,2356,665,643,3376,723,643,3,0,0,1,0,0,4,random_dist,random_sampling,1609,16,337,0,66,0,1693,0,355,0,70,0,2,0,0,0,747,328,577,1683,368,573
Hardangervidda,2356,665,643,3376,723,643,3,0,0,1,0,0,4,random_dist,random_sampling,1649,16,331,0,77,0,1694,0,344,0,76,0,3,0,0,0,707,334,566,1682,379,567
Hardangervidda,2356,665,643,3376,723,643,3,0,0,1,0,0,4,random_dist,random_sampling,1652,16,333,0,82,0,1663,0,364,0,94,0,1,0,0,0,704,332,561,1713,359,549
Hardangervidda,2356,665,643,3376,723,643,3,0,0,1,0,0,4,random_dist,random_sampling,1671,16,341,0,80,0,1654,0,370,0,88,0,2,0,0,0,685,324,563,1722,353,555
