sampling_region,AdultMale,YearlingMale,FawnMale,AdultFemale,YearlingFemale,FawnFemale,AdultMaleCWD,YearlingMaleCWD,FawnMaleCWD,AdultFemaleCWD,YearlingFemaleCWD,FawnFemaleCWD,TotalCWD,CWD_distribution,sampling,AdultMaleHarvest,AdultMaleTested,YearlingMaleHarvest,YearlingMaleTested,FawnMaleHarvest,FawnMaleTested,AdultFemaleHarvest,AdultFemaleTested,YearlingFemaleHarvest,YearlingFemaleTested,FawnFemaleHarvest,FawnFemaleTested,CWDhuntedDeer,CWDtestedDeer,DetProb,ObsPrev,PHAdultMale,PHYearlingMale,PHFawnMale,PHAdultFemale,PHYearlingFemale,PHFawnFemale
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,463,5,130,0,85,0,711,0,148,0,84,0,4,0,0,0,1893,535,558,2665,575,559
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,473,5,132,0,90,0,674,0,144,0,76,0,1,0,0,0,1883,533,553,2702,579,567
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,499,5,124,0,82,0,681,0,142,0,77,0,3,0,0,0,1857,541,561,2695,581,566
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,483,5,132,0,100,0,670,0,149,0,76,0,3,0,0,0,1873,533,543,2706,574,567
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,460,5,144,0,82,0,680,0,141,0,87,0,2,0,0,0,1896,521,561,2696,582,556
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,472,5,132,0,86,0,691,0,149,0,85,0,2,0,0,0,1884,533,557,2685,574,558
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,471,5,135,0,76,0,679,0,158,0,95,0,6,0,0,0,1885,530,567,2697,565,548
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,475,5,128,0,83,0,656,0,138,0,91,0,4,0,0,0,1881,537,560,2720,585,552
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,468,5,134,0,82,0,692,0,153,0,83,0,4,0,0,0,1888,531,561,2684,570,560
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,443,5,141,0,78,0,676,0,151,0,89,0,3,0,0,0,1913,524,565,2700,572,554
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,478,5,130,0,79,0,678,0,149,0,98,0,2,0,0,0,1878,535,564,2698,574,545
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,502,5,138,0,85,0,709,0,154,0,84,0,5,0,0,0,1854,527,558,2667,569,559
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,492,5,134,0,92,0,663,0,142,0,72,0,3,0,0,0,1864,531,551,2713,581,571
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,466,5,122,0,84,0,693,0,143,0,83,0,2,0,0,0,1890,543,559,2683,580,560
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,486,5,155,0,90,0,703,0,149,0,85,0,1,0,0,0,1870,510,553,2673,574,558
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,449,5,143,0,88,0,668,0,151,0,88,0,1,0,0,0,1907,522,555,2708,572,555
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,471,5,132,0,71,0,668,0,137,0,90,0,2,0,0,0,1885,533,572,2708,586,553
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,499,5,156,0,82,0,692,0,148,0,79,0,1,0,0,0,1857,509,561,2684,575,564
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,470,5,139,0,64,0,677,0,150,0,85,0,2,0,0,0,1886,526,579,2699,573,558
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,510,5,136,0,62,0,714,0,123,0,91,0,3,0,0,0,1846,529,581,2662,600,552
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,486,5,125,0,80,0,688,0,144,0,67,0,2,1,1,0.2,1870,540,563,2688,579,576
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,447,5,124,0,95,0,685,0,134,0,76,0,2,0,0,0,1909,541,548,2691,589,567
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,466,5,135,0,83,0,662,0,133,0,70,0,1,0,0,0,1890,530,560,2714,590,573
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,468,5,136,0,100,0,686,0,169,0,76,0,3,0,0,0,1888,529,543,2690,554,567
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,514,5,119,0,88,0,663,0,141,0,82,0,2,0,0,0,1842,546,555,2713,582,561
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,495,5,126,0,115,0,655,0,165,0,91,0,4,0,0,0,1861,539,528,2721,558,552
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,451,5,134,0,81,0,686,0,152,0,87,0,2,0,0,0,1905,531,562,2690,571,556
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,451,5,151,0,78,0,650,0,142,0,95,0,1,0,0,0,1905,514,565,2726,581,548
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,473,5,146,0,79,0,621,0,134,0,81,0,3,0,0,0,1883,519,564,2755,589,562
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,458,5,129,0,76,0,688,0,164,0,98,0,2,0,0,0,1898,536,567,2688,559,545
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,498,5,134,0,72,0,714,0,164,0,88,0,3,0,0,0,1858,531,571,2662,559,555
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,507,5,138,0,84,0,657,0,149,0,81,0,2,0,0,0,1849,527,559,2719,574,562
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,451,5,128,0,91,0,673,0,139,0,69,0,4,0,0,0,1905,537,552,2703,584,574
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,475,5,133,0,100,0,685,0,152,0,87,0,0,0,0,0,1881,532,543,2691,571,556
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,460,5,135,0,98,0,694,0,162,0,94,0,3,0,0,0,1896,530,545,2682,561,549
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,457,5,131,0,97,0,684,0,135,0,83,0,4,0,0,0,1899,534,546,2692,588,560
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,477,5,139,0,81,0,664,0,140,0,86,0,2,0,0,0,1879,526,562,2712,583,557
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,470,5,159,0,82,0,620,0,133,0,76,0,3,0,0,0,1886,506,561,2756,590,567
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,454,5,128,0,87,0,689,0,164,0,95,0,1,0,0,0,1902,537,556,2687,559,548
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,501,5,135,0,67,0,651,0,138,0,77,0,3,0,0,0,1855,530,576,2725,585,566
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,435,5,123,0,101,0,656,0,120,0,92,0,4,0,0,0,1921,542,542,2720,603,551
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,467,5,152,0,80,0,677,0,139,0,73,0,3,0,0,0,1889,513,563,2699,584,570
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,474,5,138,0,76,0,644,0,140,0,76,0,1,0,0,0,1882,527,567,2732,583,567
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,507,5,132,0,82,0,642,0,142,0,79,0,6,0,0,0,1849,533,561,2734,581,564
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,487,5,128,0,95,0,693,0,138,0,82,0,1,0,0,0,1869,537,548,2683,585,561
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,500,5,139,0,91,0,676,0,135,0,78,0,5,0,0,0,1856,526,552,2700,588,565
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,497,5,146,0,84,0,652,0,134,0,91,0,2,0,0,0,1859,519,559,2724,589,552
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,460,5,122,0,73,0,687,0,145,0,78,0,2,0,0,0,1896,543,570,2689,578,565
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,482,5,146,0,76,0,670,0,135,0,89,0,3,0,0,0,1874,519,567,2706,588,554
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,493,5,120,0,75,0,698,0,149,0,79,0,2,0,0,0,1863,545,568,2678,574,564
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,462,5,127,0,87,0,662,0,144,0,81,0,2,0,0,0,1894,538,556,2714,579,562
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,446,5,139,0,77,0,675,0,149,0,75,0,0,0,0,0,1910,526,566,2701,574,568
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,458,5,133,0,80,0,688,0,156,0,84,0,2,0,0,0,1898,532,563,2688,567,559
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,482,5,129,0,94,0,664,0,149,0,85,0,3,0,0,0,1874,536,549,2712,574,558
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,470,5,131,0,85,0,699,0,143,0,76,0,3,0,0,0,1886,534,558,2677,580,567
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,470,5,120,0,86,0,679,0,130,0,89,0,4,0,0,0,1886,545,557,2697,593,554
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,452,5,139,0,83,0,629,0,144,0,82,0,2,0,0,0,1904,526,560,2747,579,561
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,506,5,122,0,68,0,669,0,128,0,90,0,2,0,0,0,1850,543,575,2707,595,553
