sampling_region,AdultMale,YearlingMale,FawnMale,AdultFemale,YearlingFemale,FawnFemale,AdultMaleCWD,YearlingMaleCWD,FawnMaleCWD,AdultFemaleCWD,YearlingFemaleCWD,FawnFemaleCWD,TotalCWD,CWD_distribution,sampling,AdultMaleHarvest,AdultMaleTested,YearlingMaleHarvest,YearlingMaleTested,FawnMaleHarvest,FawnMaleTested,AdultFemaleHarvest,AdultFemaleTested,YearlingFemaleHarvest,YearlingFemaleTested,FawnFemaleHarvest,FawnFemaleTested,CWDhuntedDeer,CWDtestedDeer,DetProb,ObsPrev,PHAdultMale,PHYearlingMale,PHFawnMale,PHAdultFemale,PHYearlingFemale,PHFawnFemale
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,540,5,135,0,155,0,673,0,126,0,165,0,14,0,0,0,0,9,46,80,15,38
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,540,5,128,0,163,0,672,0,130,0,163,0,14,0,0,0,0,16,38,81,11,40
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,540,5,132,0,155,0,684,0,128,0,151,0,13,0,0,0,0,12,46,69,13,52
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,540,5,131,0,168,0,678,0,121,0,163,0,14,0,0,0,0,13,33,75,20,40
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,540,5,129,0,159,0,673,0,123,0,166,0,13,0,0,0,0,15,42,80,18,37
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,540,5,128,0,171,0,676,0,124,0,161,0,14,0,0,0,0,16,30,77,17,42
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,540,5,132,0,159,0,682,0,125,0,156,0,13,0,0,0,0,12,42,71,16,47
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,540,5,126,0,163,0,674,0,129,0,165,0,13,0,0,0,0,18,38,79,12,38
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,540,5,131,0,165,0,678,0,130,0,162,0,14,0,0,0,0,13,36,75,11,41
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,540,5,131,0,172,0,687,0,125,0,145,0,13,0,0,0,0,13,29,66,16,58
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,540,5,129,0,159,0,668,0,130,0,164,0,11,0,0,0,0,15,42,85,11,39
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,540,5,131,0,154,0,686,0,128,0,170,0,13,0,0,0,0,13,47,67,13,33
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,540,5,129,0,146,0,671,0,131,0,163,0,14,0,0,0,0,15,55,82,10,40
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,540,5,123,0,170,0,668,0,128,0,172,0,14,0,0,0,0,21,31,85,13,31
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,540,5,128,0,161,0,670,0,127,0,160,0,13,0,0,0,0,16,40,83,14,43
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,540,5,125,0,161,0,679,0,129,0,163,0,13,0,0,0,0,19,40,74,12,40
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,540,5,133,0,161,0,670,0,129,0,154,0,13,0,0,0,0,11,40,83,12,49
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,540,5,128,0,161,0,685,0,133,0,164,0,14,1,1,0.2,0,16,40,68,8,39
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,540,5,139,0,165,0,678,0,122,0,161,0,13,0,0,0,0,5,36,75,19,42
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,540,5,130,0,169,0,666,0,130,0,167,0,14,0,0,0,0,14,32,87,11,36
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,540,5,132,0,168,0,693,0,120,0,161,0,14,0,0,0,0,12,33,60,21,42
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,540,5,129,0,156,0,687,0,128,0,160,0,14,1,1,0.2,0,15,45,66,13,43
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,540,5,116,0,150,0,672,0,131,0,163,0,14,0,0,0,0,28,51,81,10,40
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,540,5,129,0,159,0,673,0,123,0,160,0,14,0,0,0,0,15,42,80,18,43
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,540,5,132,0,157,0,670,0,126,0,162,0,13,0,0,0,0,12,44,83,15,41
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,540,5,131,0,161,0,689,0,129,0,160,0,14,0,0,0,0,13,40,64,12,43
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,540,5,131,0,162,0,679,0,128,0,160,0,13,0,0,0,0,13,39,74,13,43
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,540,5,132,0,159,0,669,0,119,0,158,0,13,0,0,0,0,12,42,84,22,45
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,540,5,128,0,160,0,672,0,123,0,161,0,14,0,0,0,0,16,41,81,18,42
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,540,5,126,0,166,0,679,0,126,0,158,0,13,0,0,0,0,18,35,74,15,45
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,540,5,124,0,158,0,696,0,126,0,172,0,13,0,0,0,0,20,43,57,15,31
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,540,5,125,0,144,0,680,0,129,0,159,0,13,0,0,0,0,19,57,73,12,44
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,540,5,130,0,153,0,680,0,130,0,164,0,14,0,0,0,0,14,48,73,11,39
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,540,5,131,0,160,0,676,0,124,0,160,0,13,0,0,0,0,13,41,77,17,43
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,540,5,132,0,159,0,676,0,133,0,154,0,13,0,0,0,0,12,42,77,8,49
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,540,5,128,0,160,0,685,0,130,0,148,0,14,0,0,0,0,16,41,68,11,55
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,540,5,125,0,159,0,689,0,130,0,154,0,14,0,0,0,0,19,42,64,11,49
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,540,5,131,0,157,0,682,0,132,0,161,0,14,0,0,0,0,13,44,71,9,42
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,540,5,131,0,171,0,674,0,127,0,160,0,13,0,0,0,0,13,30,79,14,43
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,540,5,127,0,162,0,676,0,128,0,167,0,12,0,0,0,0,17,39,77,13,36
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,540,5,122,0,168,0,689,0,134,0,165,0,14,0,0,0,0,22,33,64,7,38
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,540,5,137,0,164,0,677,0,127,0,152,0,13,0,0,0,0,7,37,76,14,51
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,540,5,126,0,164,0,686,0,130,0,160,0,12,0,0,0,0,18,37,67,11,43
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,540,5,136,0,161,0,684,0,128,0,161,0,12,0,0,0,0,8,40,69,13,42
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,540,5,132,0,152,0,676,0,119,0,158,0,12,0,0,0,0,12,49,77,22,45
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,540,5,130,0,165,0,671,0,130,0,161,0,13,0,0,0,0,14,36,82,11,42
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,540,5,125,0,162,0,679,0,126,0,163,0,14,1,1,0.2,0,19,39,74,15,40
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,540,5,123,0,165,0,673,0,126,0,163,0,14,0,0,0,0,21,36,80,15,40
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,540,5,124,0,156,0,656,0,125,0,165,0,13,0,0,0,0,20,45,97,16,38
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,540,5,128,0,160,0,697,0,130,0,160,0,14,0,0,0,0,16,41,56,11,43
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,540,5,135,0,155,0,689,0,120,0,153,0,13,0,0,0,0,9,46,64,21,50
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,540,5,125,0,168,0,681,0,126,0,169,0,14,0,0,0,0,19,33,72,15,34
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,540,5,130,0,166,0,674,0,130,0,155,0,14,0,0,0,0,14,35,79,11,48
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,540,5,132,0,166,0,684,0,126,0,170,0,14,0,0,0,0,12,35,69,15,33
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,540,5,129,0,166,0,675,0,125,0,159,0,13,0,0,0,0,15,35,78,16,44
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,540,5,132,0,165,0,656,0,121,0,154,0,13,0,0,0,0,12,36,97,20,49
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,540,5,134,0,155,0,684,0,127,0,165,0,14,0,0,0,0,10,46,69,14,38
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,540,5,129,0,169,0,679,0,121,0,158,0,14,0,0,0,0,15,32,74,20,45
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,540,5,129,0,166,0,685,0,125,0,167,0,13,0,0,0,0,15,35,68,16,36
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,540,5,121,0,160,0,674,0,135,0,164,0,14,0,0,0,0,23,41,79,6,39
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,540,5,132,0,154,0,678,0,124,0,160,0,14,0,0,0,0,12,47,75,17,43
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,540,5,131,0,159,0,688,0,121,0,161,0,14,0,0,0,0,13,42,65,20,42
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,540,5,127,0,164,0,678,0,131,0,162,0,13,1,1,0.2,0,17,37,75,10,41
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,540,5,123,0,156,0,681,0,128,0,169,0,13,0,0,0,0,21,45,72,13,34
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,540,5,124,0,158,0,656,0,127,0,155,0,13,0,0,0,0,20,43,97,14,48
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,540,5,135,0,171,0,693,0,124,0,169,0,12,0,0,0,0,9,30,60,17,34
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,540,5,127,0,167,0,683,0,129,0,164,0,14,0,0,0,0,17,34,70,12,39
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,540,5,136,0,163,0,676,0,132,0,154,0,12,0,0,0,0,8,38,77,9,49
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,540,5,129,0,163,0,679,0,124,0,156,0,14,0,0,0,0,15,38,74,17,47
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,540,5,129,0,159,0,677,0,134,0,157,0,14,0,0,0,0,15,42,76,7,46
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,540,5,132,0,163,0,683,0,126,0,169,0,14,0,0,0,0,12,38,70,15,34
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,540,5,129,0,162,0,686,0,128,0,172,0,14,1,1,0.2,0,15,39,67,13,31
