sampling_region,AdultMale,YearlingMale,FawnMale,AdultFemale,YearlingFemale,FawnFemale,AdultMaleCWD,YearlingMaleCWD,FawnMaleCWD,AdultFemaleCWD,YearlingFemaleCWD,FawnFemaleCWD,TotalCWD,CWD_distribution,sampling,AdultMaleHarvest,AdultMaleTested,YearlingMaleHarvest,YearlingMaleTested,FawnMaleHarvest,FawnMaleTested,AdultFemaleHarvest,AdultFemaleTested,YearlingFemaleHarvest,YearlingFemaleTested,FawnFemaleHarvest,FawnFemaleTested,CWDhuntedDeer,CWDtestedDeer,DetProb,ObsPrev,PHAdultMale,PHYearlingMale,PHFawnMale,PHAdultFemale,PHYearlingFemale,PHFawnFemale
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,452,0,230,0,2348,0,510,0,259,0,12,0,0,0,0,213,413,1028,213,384
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,444,0,279,0,2389,0,496,0,264,0,12,0,0,0,0,221,364,987,227,379
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,477,0,257,0,2312,0,518,0,267,0,12,0,0,0,0,188,386,1064,205,376
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,473,0,260,0,2347,0,492,0,265,0,11,0,0,0,0,192,383,1029,231,378
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,455,0,251,0,2384,0,470,0,271,0,12,0,0,0,0,210,392,992,253,372
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,465,0,271,0,2340,0,480,0,249,0,13,0,0,0,0,200,372,1036,243,394
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,478,0,251,0,2353,0,494,0,267,0,11,1,1,0.042,0,187,392,1023,229,376
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,452,0,253,0,2345,0,480,0,274,0,11,0,0,0,0,213,390,1031,243,369
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,472,0,252,0,2364,0,530,0,258,0,12,0,0,0,0,193,391,1012,193,385
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,463,0,264,0,2378,0,511,0,239,0,11,0,0,0,0,202,379,998,212,404
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,485,0,272,0,2346,0,500,0,264,0,10,0,0,0,0,180,371,1030,223,379
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,476,0,265,0,2329,0,471,0,258,0,12,0,0,0,0,189,378,1047,252,385
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,465,0,263,0,2405,0,499,0,257,0,11,0,0,0,0,200,380,971,224,386
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,459,0,232,0,2345,0,521,0,281,0,12,0,0,0,0,206,411,1031,202,362
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,477,0,250,0,2351,0,510,0,250,0,12,0,0,0,0,188,393,1025,213,393
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,473,0,260,0,2344,0,496,0,266,0,11,0,0,0,0,192,383,1032,227,377
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,477,0,277,0,2304,0,508,0,249,0,13,0,0,0,0,188,366,1072,215,394
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,458,0,282,0,2353,0,508,0,257,0,12,0,0,0,0,207,361,1023,215,386
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,453,0,274,0,2361,0,505,0,262,0,12,0,0,0,0,212,369,1015,218,381
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,484,0,252,0,2382,0,513,0,256,0,13,0,0,0,0,181,391,994,210,387
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,463,0,273,0,2361,0,505,0,252,0,12,0,0,0,0,202,370,1015,218,391
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,434,0,265,0,2370,0,538,0,243,0,12,0,0,0,0,231,378,1006,185,400
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,470,0,255,0,2355,0,504,0,247,0,11,1,1,0.042,0,195,388,1021,219,396
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,477,0,268,0,2347,0,512,0,255,0,12,0,0,0,0,188,375,1029,211,388
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,472,0,256,0,2360,0,514,0,248,0,13,0,0,0,0,193,387,1016,209,395
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,462,0,233,0,2389,0,522,0,261,0,11,0,0,0,0,203,410,987,201,382
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,454,0,274,0,2403,0,497,0,282,0,13,0,0,0,0,211,369,973,226,361
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,470,0,247,0,2353,0,496,0,252,0,9,0,0,0,0,195,396,1023,227,391
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,473,0,271,0,2407,0,478,0,262,0,11,0,0,0,0,192,372,969,245,381
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,459,0,257,0,2344,0,496,0,268,0,13,0,0,0,0,206,386,1032,227,375
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,466,0,270,0,2390,0,517,0,246,0,11,0,0,0,0,199,373,986,206,397
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,465,0,254,0,2406,0,503,0,250,0,12,0,0,0,0,200,389,970,220,393
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,452,0,263,0,2331,0,526,0,255,0,12,0,0,0,0,213,380,1045,197,388
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,460,0,250,0,2335,0,510,0,278,0,10,1,1,0.042,0,205,393,1041,213,365
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,468,0,262,0,2414,0,476,0,269,0,12,0,0,0,0,197,381,962,247,374
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,501,0,282,0,2359,0,505,0,278,0,12,0,0,0,0,164,361,1017,218,365
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,466,0,256,0,2354,0,507,0,249,0,12,0,0,0,0,199,387,1022,216,394
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,474,0,238,0,2363,0,522,0,251,0,12,1,1,0.042,0,191,405,1013,201,392
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,453,0,258,0,2399,0,494,0,260,0,11,0,0,0,0,212,385,977,229,383
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,460,0,262,0,2346,0,491,0,264,0,11,0,0,0,0,205,381,1030,232,379
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,474,0,274,0,2320,0,494,0,275,0,13,0,0,0,0,191,369,1056,229,368
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,454,0,242,0,2355,0,493,0,265,0,12,0,0,0,0,211,401,1021,230,378
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,448,0,289,0,2367,0,500,0,266,0,12,0,0,0,0,217,354,1009,223,377
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,470,0,277,0,2321,0,502,0,267,0,12,0,0,0,0,195,366,1055,221,376
