sampling_region,AdultMale,YearlingMale,FawnMale,AdultFemale,YearlingFemale,FawnFemale,AdultMaleCWD,YearlingMaleCWD,FawnMaleCWD,AdultFemaleCWD,YearlingFemaleCWD,FawnFemaleCWD,TotalCWD,CWD_distribution,sampling,AdultMaleHarvest,AdultMaleTested,YearlingMaleHarvest,YearlingMaleTested,FawnMaleHarvest,FawnMaleTested,AdultFemaleHarvest,AdultFemaleTested,YearlingFemaleHarvest,YearlingFemaleTested,FawnFemaleHarvest,FawnFemaleTested,CWDhuntedDeer,CWDtestedDeer,DetProb,ObsPrev,PHAdultMale,PHYearlingMale,PHFawnMale,PHAdultFemale,PHYearlingFemale,PHFawnFemale
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,593,0,512,0,3022,0,648,0,524,0,13,0,0,0,0,72,131,354,75,119
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,597,0,506,0,3027,0,659,0,502,0,13,0,0,0,0,68,137,349,64,141
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,597,0,493,0,3071,0,653,0,506,0,12,0,0,0,0,68,150,305,70,137
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,594,0,526,0,3022,0,638,0,524,0,12,0,0,0,0,71,117,354,85,119
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,587,0,529,0,3032,0,647,0,526,0,12,0,0,0,0,78,114,344,76,117
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,607,0,502,0,3054,0,661,0,502,0,13,0,0,0,0,58,141,322,62,141
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,594,0,533,0,3034,0,649,0,526,0,12,0,0,0,0,71,110,342,74,117
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,599,0,530,0,3037,0,655,0,511,0,13,0,0,0,0,66,113,339,68,132
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,595,0,518,0,3037,0,640,0,509,0,13,0,0,0,0,70,125,339,83,134
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,615,0,510,0,3031,0,643,0,498,0,12,0,0,0,0,50,133,345,80,145
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,591,0,528,0,3035,0,647,0,518,0,12,0,0,0,0,74,115,341,76,125
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,615,0,501,0,3029,0,657,0,508,0,11,0,0,0,0,50,142,347,66,135
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,599,0,518,0,3036,0,647,0,514,0,13,1,1,0.042,0,66,125,340,76,129
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,596,0,528,0,3063,0,647,0,509,0,12,1,1,0.042,0,69,115,313,76,134
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,591,0,522,0,3048,0,658,0,504,0,13,0,0,0,0,74,121,328,65,139
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,596,0,509,0,3053,0,643,0,511,0,13,0,0,0,0,69,134,323,80,132
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,598,0,525,0,3022,0,659,0,509,0,13,0,0,0,0,67,118,354,64,134
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,594,0,512,0,3046,0,669,0,516,0,13,0,0,0,0,71,131,330,54,127
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,592,0,529,0,3039,0,647,0,523,0,13,0,0,0,0,73,114,337,76,120
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,606,0,511,0,3022,0,637,0,509,0,13,0,0,0,0,59,132,354,86,134
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,594,0,500,0,3023,0,658,0,505,0,13,0,0,0,0,71,143,353,65,138
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,601,0,514,0,3044,0,630,0,507,0,12,0,0,0,0,64,129,332,93,136
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,593,0,521,0,3031,0,654,0,527,0,13,0,0,0,0,72,122,345,69,116
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,602,0,512,0,3035,0,652,0,520,0,13,0,0,0,0,63,131,341,71,123
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,596,0,515,0,3043,0,653,0,525,0,13,0,0,0,0,69,128,333,70,118
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,604,0,511,0,3047,0,640,0,517,0,12,0,0,0,0,61,132,329,83,126
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,595,0,532,0,3033,0,643,0,508,0,13,0,0,0,0,70,111,343,80,135
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,596,0,512,0,3047,0,658,0,528,0,12,0,0,0,0,69,131,329,65,115
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,593,0,527,0,3042,0,652,0,535,0,13,0,0,0,0,72,116,334,71,108
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,598,0,502,0,3008,0,643,0,520,0,13,0,0,0,0,67,141,368,80,123
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,593,0,521,0,3062,0,651,0,509,0,13,1,1,0.042,0,72,122,314,72,134
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,604,0,526,0,3042,0,659,0,503,0,13,1,1,0.042,0,61,117,334,64,140
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,589,0,510,0,3063,0,642,0,505,0,13,0,0,0,0,76,133,313,81,138
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,597,0,509,0,3036,0,657,0,512,0,13,1,1,0.042,0,68,134,340,66,131
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,588,0,521,0,3025,0,649,0,518,0,13,1,1,0.042,0,77,122,351,74,125
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,595,0,525,0,3063,0,654,0,519,0,13,0,0,0,0,70,118,313,69,124
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,591,0,517,0,3040,0,650,0,507,0,13,0,0,0,0,74,126,336,73,136
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,600,0,528,0,3039,0,662,0,520,0,13,0,0,0,0,65,115,337,61,123
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,592,0,510,0,3031,0,648,0,502,0,13,0,0,0,0,73,133,345,75,141
