sampling_region,AdultMale,YearlingMale,FawnMale,AdultFemale,YearlingFemale,FawnFemale,AdultMaleCWD,YearlingMaleCWD,FawnMaleCWD,AdultFemaleCWD,YearlingFemaleCWD,FawnFemaleCWD,TotalCWD,CWD_distribution,sampling,AdultMaleHarvest,AdultMaleTested,YearlingMaleHarvest,YearlingMaleTested,FawnMaleHarvest,FawnMaleTested,AdultFemaleHarvest,AdultFemaleTested,YearlingFemaleHarvest,YearlingFemaleTested,FawnFemaleHarvest,FawnFemaleTested,CWDhuntedDeer,CWDtestedDeer,DetProb,ObsPrev,PHAdultMale,PHYearlingMale,PHFawnMale,PHAdultFemale,PHYearlingFemale,PHFawnFemale
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,651,0,606,0,3312,0,702,0,614,0,13,0,0,0,0,14,37,64,21,29
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,654,0,615,0,3317,0,711,0,609,0,13,0,0,0,0,11,28,59,12,34
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,649,0,619,0,3302,0,713,0,616,0,12,0,0,0,0,16,24,74,10,27
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,653,0,615,0,3310,0,704,0,604,0,13,0,0,0,0,12,28,66,19,39
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,649,0,617,0,3308,0,701,0,603,0,13,0,0,0,0,16,26,68,22,40
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,645,0,597,0,3311,0,708,0,603,0,13,0,0,0,0,20,46,65,15,40
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,649,0,607,0,3305,0,707,0,605,0,13,0,0,0,0,16,36,71,16,38
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,650,0,620,0,3304,0,710,0,605,0,12,0,0,0,0,15,23,72,13,38
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,651,0,616,0,3308,0,714,0,607,0,13,0,0,0,0,14,27,68,9,36
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,652,0,608,0,3307,0,707,0,609,0,13,0,0,0,0,13,35,69,16,34
