sampling_region,AdultMale,YearlingMale,FawnMale,AdultFemale,YearlingFemale,FawnFemale,AdultMaleCWD,YearlingMaleCWD,FawnMaleCWD,AdultFemaleCWD,YearlingFemaleCWD,FawnFemaleCWD,TotalCWD,CWD_distribution,sampling,AdultMaleHarvest,AdultMaleTested,YearlingMaleHarvest,YearlingMaleTested,FawnMaleHarvest,FawnMaleTested,AdultFemaleHarvest,AdultFemaleTested,YearlingFemaleHarvest,YearlingFemaleTested,FawnFemaleHarvest,FawnFemaleTested,CWDhuntedDeer,CWDtestedDeer,DetProb,ObsPrev,PHAdultMale,PHYearlingMale,PHFawnMale,PHAdultFemale,PHYearlingFemale,PHFawnFemale
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,640,0,615,0,3208,0,680,0,610,0,13,1,1,0.042,0,25,28,168,43,33
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,635,0,607,0,3228,0,681,0,602,0,13,1,1,0.042,0,30,36,148,42,41
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,636,0,615,0,3201,0,682,0,613,0,13,0,0,0,0,29,28,175,41,30
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,635,0,614,0,3206,0,683,0,611,0,13,0,0,0,0,30,29,170,40,32
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,635,0,606,0,3214,0,689,0,613,0,12,0,0,0,0,30,37,162,34,30
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,638,0,603,0,3199,0,694,0,605,0,12,0,0,0,0,27,40,177,29,38
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,634,0,616,0,3219,0,684,0,613,0,13,0,0,0,0,31,27,157,39,30
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,642,0,611,0,3217,0,676,0,621,0,13,0,0,0,0,23,32,159,47,22
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,635,0,620,0,3218,0,686,0,606,0,13,0,0,0,0,30,23,158,37,37
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,635,0,621,0,3201,0,683,0,608,0,13,0,0,0,0,30,22,175,40,35
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,630,0,609,0,3222,0,681,0,608,0,12,0,0,0,0,35,34,154,42,35
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,616,0,614,0,3197,0,689,0,614,0,13,0,0,0,0,49,29,179,34,29
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,633,0,622,0,3193,0,693,0,605,0,13,0,0,0,0,32,21,183,30,38
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,614,0,616,0,3211,0,688,0,615,0,13,0,0,0,0,51,27,165,35,28
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,635,0,613,0,3205,0,689,0,607,0,13,0,0,0,0,30,30,171,34,36
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,625,0,598,0,3197,0,684,0,596,0,13,0,0,0,0,40,45,179,39,47
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,639,0,620,0,3188,0,694,0,610,0,13,0,0,0,0,26,23,188,29,33
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,626,0,600,0,3210,0,679,0,613,0,13,0,0,0,0,39,43,166,44,30
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,633,0,614,0,3231,0,687,0,622,0,12,0,0,0,0,32,29,145,36,21
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,630,0,612,0,3208,0,702,0,610,0,13,0,0,0,0,35,31,168,21,33
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,635,0,612,0,3198,0,682,0,606,0,12,0,0,0,0,30,31,178,41,37
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,624,0,609,0,3199,0,698,0,610,0,13,0,0,0,0,41,34,177,25,33
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,635,0,610,0,3200,0,677,0,608,0,13,1,1,0.042,0,30,33,176,46,35
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,638,0,609,0,3199,0,687,0,609,0,13,0,0,0,0,27,34,177,36,34
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,631,0,606,0,3195,0,692,0,608,0,13,0,0,0,0,34,37,181,31,35
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,635,0,610,0,3225,0,681,0,612,0,13,0,0,0,0,30,33,151,42,31
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,625,0,612,0,3212,0,690,0,604,0,13,0,0,0,0,40,31,164,33,39
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,629,0,608,0,3208,0,684,0,605,0,13,0,0,0,0,36,35,168,39,38
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,633,0,615,0,3226,0,685,0,610,0,13,0,0,0,0,32,28,150,38,33
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,635,0,606,0,3208,0,688,0,615,0,13,0,0,0,0,30,37,168,35,28
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,628,0,610,0,3214,0,686,0,614,0,12,1,1,0.042,0,37,33,162,37,29
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,636,0,612,0,3202,0,677,0,599,0,12,0,0,0,0,29,31,174,46,44
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,642,0,620,0,3215,0,687,0,616,0,13,0,0,0,0,23,23,161,36,27
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,637,0,611,0,3198,0,685,0,616,0,13,0,0,0,0,28,32,178,38,27
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,630,0,605,0,3181,0,681,0,612,0,13,0,0,0,0,35,38,195,42,31
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,626,0,613,0,3208,0,683,0,614,0,13,0,0,0,0,39,30,168,40,29
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,634,0,615,0,3201,0,691,0,604,0,11,0,0,0,0,31,28,175,32,39
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,632,0,618,0,3236,0,685,0,618,0,13,0,0,0,0,33,25,140,38,25
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,632,0,610,0,3200,0,688,0,608,0,13,0,0,0,0,33,33,176,35,35
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,648,0,620,0,3208,0,689,0,610,0,13,0,0,0,0,17,23,168,34,33
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,640,0,618,0,3201,0,689,0,615,0,13,0,0,0,0,25,25,175,34,28
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,636,0,616,0,3211,0,693,0,611,0,13,0,0,0,0,29,27,165,30,32
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,630,0,612,0,3241,0,683,0,602,0,13,0,0,0,0,35,31,135,40,41
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,631,0,616,0,3210,0,688,0,610,0,13,0,0,0,0,34,27,166,35,33
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,631,0,609,0,3204,0,688,0,615,0,13,0,0,0,0,34,34,172,35,28
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,629,0,613,0,3201,0,686,0,615,0,11,0,0,0,0,36,30,175,37,28
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,631,0,604,0,3220,0,686,0,603,0,13,0,0,0,0,34,39,156,37,40
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,628,0,612,0,3212,0,686,0,607,0,13,1,1,0.042,0,37,31,164,37,36
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,633,0,607,0,3199,0,681,0,600,0,12,0,0,0,0,32,36,177,42,43
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,625,0,614,0,3214,0,697,0,604,0,13,0,0,0,0,40,29,162,26,39
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,629,0,613,0,3213,0,694,0,611,0,13,0,0,0,0,36,30,163,29,32
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,630,0,620,0,3207,0,691,0,611,0,11,0,0,0,0,35,23,169,32,32
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,631,0,608,0,3218,0,691,0,612,0,13,0,0,0,0,34,35,158,32,31
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,628,0,610,0,3201,0,680,0,608,0,13,0,0,0,0,37,33,175,43,35
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,629,0,610,0,3204,0,686,0,607,0,12,0,0,0,0,36,33,172,37,36
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,632,0,610,0,3202,0,685,0,610,0,13,0,0,0,0,33,33,174,38,33
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,631,0,604,0,3182,0,685,0,600,0,13,0,0,0,0,34,39,194,38,43
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,633,0,617,0,3212,0,688,0,606,0,13,1,1,0.042,0,32,26,164,35,37
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,627,0,613,0,3231,0,690,0,611,0,12,0,0,0,0,38,30,145,33,32
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,632,0,607,0,3196,0,681,0,607,0,13,0,0,0,0,33,36,180,42,36
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,618,0,611,0,3186,0,689,0,611,0,13,0,0,0,0,47,32,190,34,32
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,637,0,612,0,3207,0,696,0,612,0,13,0,0,0,0,28,31,169,27,31
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,631,0,605,0,3193,0,671,0,612,0,13,0,0,0,0,34,38,183,52,31
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,631,0,604,0,3205,0,684,0,619,0,13,0,0,0,0,34,39,171,39,24
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,642,0,616,0,3219,0,695,0,609,0,13,1,1,0.042,0,23,27,157,28,34
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,638,0,611,0,3195,0,680,0,610,0,13,0,0,0,0,27,32,181,43,33
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,635,0,611,0,3197,0,678,0,621,0,13,1,1,0.042,0,30,32,179,45,22
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,631,0,608,0,3234,0,694,0,608,0,13,0,0,0,0,34,35,142,29,35
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,629,0,613,0,3208,0,669,0,611,0,12,0,0,0,0,36,30,168,54,32
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,634,0,619,0,3210,0,681,0,604,0,13,0,0,0,0,31,24,166,42,39
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,631,0,615,0,3208,0,680,0,613,0,13,0,0,0,0,34,28,168,43,30
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,627,0,601,0,3240,0,684,0,611,0,13,0,0,0,0,38,42,136,39,32
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,629,0,606,0,3198,0,674,0,612,0,13,0,0,0,0,36,37,178,49,31
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,632,0,615,0,3200,0,693,0,615,0,13,0,0,0,0,33,28,176,30,28
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,630,0,609,0,3201,0,697,0,611,0,13,0,0,0,0,35,34,175,26,32
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,631,0,621,0,3196,0,691,0,618,0,13,0,0,0,0,34,22,180,32,25
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,632,0,604,0,3214,0,686,0,610,0,13,0,0,0,0,33,39,162,37,33
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,2356,24,622,0,601,0,3204,0,684,0,613,0,13,0,0,0,0,43,42,172,39,30
