sampling_region,AdultMale,YearlingMale,FawnMale,AdultFemale,YearlingFemale,FawnFemale,AdultMaleCWD,YearlingMaleCWD,FawnMaleCWD,AdultFemaleCWD,YearlingFemaleCWD,FawnFemaleCWD,TotalCWD,CWD_distribution,sampling,AdultMaleHarvest,AdultMaleTested,YearlingMaleHarvest,YearlingMaleTested,FawnMaleHarvest,FawnMaleTested,AdultFemaleHarvest,AdultFemaleTested,YearlingFemaleHarvest,YearlingFemaleTested,FawnFemaleHarvest,FawnFemaleTested,CWDhuntedDeer,CWDtestedDeer,DetProb,ObsPrev,PHAdultMale,PHYearlingMale,PHFawnMale,PHAdultFemale,PHYearlingFemale,PHFawnFemale
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1619,16,319,0,82,0,1711,0,382,0,80,0,10,0,0,0,737,346,561,1665,341,563
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1643,16,312,0,71,0,1692,0,352,0,77,0,6,0,0,0,713,353,572,1684,371,566
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1628,16,326,0,70,0,1656,0,349,0,84,0,8,0,0,0,728,339,573,1720,374,559
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1633,16,340,0,79,0,1627,0,365,0,75,0,9,0,0,0,723,325,564,1749,358,568
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1647,16,353,0,89,0,1679,0,348,0,82,0,9,0,0,0,709,312,554,1697,375,561
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1641,16,341,0,88,0,1691,0,365,0,88,0,8,0,0,0,715,324,555,1685,358,555
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1682,16,340,0,87,0,1683,0,373,0,76,0,9,0,0,0,674,325,556,1693,350,567
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1632,16,331,0,95,0,1663,0,357,0,75,0,7,0,0,0,724,334,548,1713,366,568
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1618,16,327,0,75,0,1692,0,386,0,74,0,10,1,1,0.063,738,338,568,1684,337,569
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1657,16,340,0,92,0,1742,0,363,0,75,0,7,0,0,0,699,325,551,1634,360,568
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1640,16,340,0,74,0,1673,0,355,0,73,0,10,0,0,0,716,325,569,1703,368,570
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1633,16,330,0,77,0,1712,0,346,0,71,0,10,1,1,0.063,723,335,566,1664,377,572
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1652,16,349,0,70,0,1655,0,340,0,79,0,8,0,0,0,704,316,573,1721,383,564
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1653,16,355,0,80,0,1729,0,375,0,77,0,8,1,1,0.063,703,310,563,1647,348,566
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1627,16,330,0,87,0,1668,0,357,0,83,0,9,0,0,0,729,335,556,1708,366,560
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1620,16,340,0,90,0,1686,0,374,0,79,0,8,0,0,0,736,325,553,1690,349,564
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1637,16,352,0,84,0,1668,0,385,0,94,0,10,0,0,0,719,313,559,1708,338,549
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1659,16,339,0,77,0,1656,0,387,0,90,0,6,0,0,0,697,326,566,1720,336,553
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1654,16,345,0,85,0,1743,0,339,0,75,0,7,0,0,0,702,320,558,1633,384,568
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1665,16,316,0,80,0,1673,0,362,0,94,0,11,0,0,0,691,349,563,1703,361,549
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1645,16,323,0,74,0,1659,0,366,0,89,0,9,0,0,0,711,342,569,1717,357,554
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1687,16,335,0,84,0,1727,0,363,0,85,0,10,0,0,0,669,330,559,1649,360,558
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1658,16,347,0,91,0,1671,0,339,0,76,0,4,0,0,0,698,318,552,1705,384,567
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1664,16,340,0,92,0,1704,0,360,0,69,0,8,0,0,0,692,325,551,1672,363,574
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1671,16,334,0,85,0,1708,0,341,0,79,0,10,0,0,0,685,331,558,1668,382,564
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1666,16,334,0,72,0,1675,0,354,0,86,0,8,0,0,0,690,331,571,1701,369,557
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1640,16,356,0,81,0,1735,0,368,0,82,0,8,0,0,0,716,309,562,1641,355,561
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1654,16,332,0,81,0,1743,0,373,0,72,0,6,0,0,0,702,333,562,1633,350,571
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1572,16,314,0,84,0,1651,0,368,0,84,0,9,0,0,0,784,351,559,1725,355,559
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1630,16,347,0,77,0,1706,0,387,0,86,0,8,0,0,0,726,318,566,1670,336,557
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1643,16,320,0,93,0,1695,0,363,0,104,0,6,0,0,0,713,345,550,1681,360,539
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1636,16,329,0,101,0,1678,0,363,0,85,0,10,0,0,0,720,336,542,1698,360,558
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1618,16,328,0,79,0,1765,0,353,0,90,0,10,1,1,0.063,738,337,564,1611,370,553
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1616,16,331,0,82,0,1628,0,380,0,77,0,9,0,0,0,740,334,561,1748,343,566
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1649,16,334,0,81,0,1692,0,352,0,81,0,10,0,0,0,707,331,562,1684,371,562
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1680,16,304,0,67,0,1686,0,349,0,80,0,6,0,0,0,676,361,576,1690,374,563
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1642,16,306,0,76,0,1665,0,364,0,83,0,13,0,0,0,714,359,567,1711,359,560
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1627,16,345,0,92,0,1752,0,353,0,84,0,7,0,0,0,729,320,551,1624,370,559
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1681,16,348,0,72,0,1657,0,365,0,95,0,7,0,0,0,675,317,571,1719,358,548
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1653,16,325,0,98,0,1727,0,356,0,82,0,10,0,0,0,703,340,545,1649,367,561
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1657,16,329,0,69,0,1671,0,376,0,73,0,8,0,0,0,699,336,574,1705,347,570
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1663,16,349,0,86,0,1704,0,379,0,87,0,7,0,0,0,693,316,557,1672,344,556
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1647,16,324,0,75,0,1679,0,349,0,91,0,5,0,0,0,709,341,568,1697,374,552
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1663,16,323,0,76,0,1648,0,366,0,96,0,8,0,0,0,693,342,567,1728,357,547
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1645,16,326,0,90,0,1696,0,324,0,89,0,11,0,0,0,711,339,553,1680,399,554
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1666,16,332,0,71,0,1687,0,368,0,90,0,6,0,0,0,690,333,572,1689,355,553
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1647,16,318,0,76,0,1672,0,367,0,81,0,9,0,0,0,709,347,567,1704,356,562
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1648,16,354,0,83,0,1698,0,367,0,95,0,11,0,0,0,708,311,560,1678,356,548
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1650,16,364,0,73,0,1684,0,348,0,85,0,10,0,0,0,706,301,570,1692,375,558
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1658,16,338,0,75,0,1669,0,370,0,86,0,7,0,0,0,698,327,568,1707,353,557
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1635,16,328,0,77,0,1677,0,362,0,84,0,9,0,0,0,721,337,566,1699,361,559
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1666,16,326,0,77,0,1690,0,352,0,67,0,9,2,1,0.125,690,339,566,1686,371,576
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1642,16,340,0,78,0,1630,0,373,0,93,0,10,0,0,0,714,325,565,1746,350,550
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1639,16,306,0,86,0,1708,0,355,0,75,0,6,0,0,0,717,359,557,1668,368,568
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1620,16,322,0,76,0,1749,0,350,0,89,0,10,0,0,0,736,343,567,1627,373,554
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1650,16,315,0,85,0,1699,0,360,0,77,0,7,0,0,0,706,350,558,1677,363,566
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1637,16,344,0,90,0,1672,0,349,0,78,0,8,0,0,0,719,321,553,1704,374,565
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1628,16,327,0,66,0,1622,0,374,0,86,0,7,0,0,0,728,338,577,1754,349,557
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1651,16,310,0,83,0,1704,0,382,0,87,0,9,0,0,0,705,355,560,1672,341,556
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1642,16,355,0,77,0,1683,0,378,0,101,0,11,0,0,0,714,310,566,1693,345,542
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1658,16,340,0,68,0,1721,0,371,0,84,0,8,0,0,0,698,325,575,1655,352,559
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1629,16,332,0,94,0,1654,0,368,0,88,0,9,0,0,0,727,333,549,1722,355,555
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1621,16,340,0,81,0,1660,0,350,0,87,0,6,0,0,0,735,325,562,1716,373,556
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1646,16,334,0,85,0,1666,0,336,0,88,0,10,0,0,0,710,331,558,1710,387,555
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1665,16,336,0,90,0,1700,0,357,0,77,0,9,0,0,0,691,329,553,1676,366,566
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1634,16,324,0,98,0,1679,0,360,0,86,0,7,0,0,0,722,341,545,1697,363,557
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1644,16,334,0,102,0,1673,0,377,0,75,0,7,0,0,0,712,331,541,1703,346,568
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1644,16,340,0,75,0,1682,0,340,0,81,0,4,0,0,0,712,325,568,1694,383,562
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1649,16,336,0,97,0,1703,0,362,0,102,0,7,0,0,0,707,329,546,1673,361,541
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1627,16,343,0,79,0,1734,0,364,0,74,0,8,0,0,0,729,322,564,1642,359,569
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1653,16,346,0,73,0,1717,0,364,0,77,0,6,0,0,0,703,319,570,1659,359,566
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1699,16,329,0,85,0,1683,0,369,0,79,0,8,0,0,0,657,336,558,1693,354,564
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1584,16,343,0,95,0,1632,0,377,0,83,0,7,0,0,0,772,322,548,1744,346,560
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1671,16,336,0,85,0,1704,0,338,0,101,0,10,0,0,0,685,329,558,1672,385,542
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1647,16,320,0,74,0,1681,0,354,0,74,0,8,0,0,0,709,345,569,1695,369,569
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1640,16,315,0,93,0,1695,0,334,0,84,0,8,0,0,0,716,350,550,1681,389,559
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1668,16,300,0,75,0,1659,0,377,0,70,0,9,0,0,0,688,365,568,1717,346,573
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1655,16,339,0,85,0,1679,0,369,0,88,0,8,0,0,0,701,326,558,1697,354,555
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1657,16,322,0,84,0,1700,0,373,0,83,0,9,0,0,0,699,343,559,1676,350,560
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1589,16,321,0,78,0,1663,0,358,0,95,0,8,0,0,0,767,344,565,1713,365,548
Hardangervidda,2356,665,643,3376,723,643,9,1,0,3,0,0,13,random_dist,random_sampling,1683,16,338,0,80,0,1694,0,356,0,80,0,8,0,0,0,673,327,563,1682,367,563
