sampling_region,AdultMale,YearlingMale,FawnMale,AdultFemale,YearlingFemale,FawnFemale,AdultMaleCWD,YearlingMaleCWD,FawnMaleCWD,AdultFemaleCWD,YearlingFemaleCWD,FawnFemaleCWD,TotalCWD,CWD_distribution,sampling,AdultMaleHarvest,AdultMaleTested,YearlingMaleHarvest,YearlingMaleTested,FawnMaleHarvest,FawnMaleTested,AdultFemaleHarvest,AdultFemaleTested,YearlingFemaleHarvest,YearlingFemaleTested,FawnFemaleHarvest,FawnFemaleTested,CWDhuntedDeer,CWDtestedDeer,DetProb,ObsPrev,PHAdultMale,PHYearlingMale,PHFawnMale,PHAdultFemale,PHYearlingFemale,PHFawnFemale
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,538,0,369,0,2716,0,583,0,386,0,2,0,0,0,0,127,274,660,140,257
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,541,0,375,0,2717,0,558,0,379,0,2,0,0,0,0,124,268,659,165,264
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,545,0,394,0,2701,0,588,0,416,0,2,0,0,0,0,120,249,675,135,227
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,545,0,375,0,2678,0,573,0,384,0,2,0,0,0,0,120,268,698,150,259
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,525,0,390,0,2777,0,568,0,389,0,2,0,0,0,0,140,253,599,155,254
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,545,0,396,0,2652,0,579,0,386,0,2,0,0,0,0,120,247,724,144,257
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,517,0,375,0,2698,0,567,0,376,0,2,0,0,0,0,148,268,678,156,267
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,526,0,388,0,2704,0,581,0,386,0,2,0,0,0,0,139,255,672,142,257
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,546,0,416,0,2675,0,576,0,410,0,2,0,0,0,0,119,227,701,147,233
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,537,0,389,0,2665,0,560,0,381,0,2,0,0,0,0,128,254,711,163,262
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,527,0,377,0,2715,0,588,0,377,0,2,0,0,0,0,138,266,661,135,266
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,536,0,386,0,2737,0,594,0,389,0,2,0,0,0,0,129,257,639,129,254
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,538,0,399,0,2718,0,577,0,397,0,2,0,0,0,0,127,244,658,146,246
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,533,0,408,0,2698,0,573,0,389,0,2,0,0,0,0,132,235,678,150,254
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,545,0,377,0,2720,0,589,0,403,0,2,0,0,0,0,120,266,656,134,240
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,527,0,391,0,2711,0,583,0,401,0,2,0,0,0,0,138,252,665,140,242
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,531,0,389,0,2684,0,575,0,375,0,2,0,0,0,0,134,254,692,148,268
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,524,0,360,0,2691,0,579,0,373,0,2,0,0,0,0,141,283,685,144,270
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,534,0,375,0,2708,0,582,0,395,0,2,0,0,0,0,131,268,668,141,248
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,530,0,364,0,2681,0,590,0,386,0,2,0,0,0,0,135,279,695,133,257
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,515,0,394,0,2678,0,559,0,398,0,2,0,0,0,0,150,249,698,164,245
