sampling_region,AdultMale,YearlingMale,FawnMale,AdultFemale,YearlingFemale,FawnFemale,AdultMaleCWD,YearlingMaleCWD,FawnMaleCWD,AdultFemaleCWD,YearlingFemaleCWD,FawnFemaleCWD,TotalCWD,CWD_distribution,sampling,AdultMaleHarvest,AdultMaleTested,YearlingMaleHarvest,YearlingMaleTested,FawnMaleHarvest,FawnMaleTested,AdultFemaleHarvest,AdultFemaleTested,YearlingFemaleHarvest,YearlingFemaleTested,FawnFemaleHarvest,FawnFemaleTested,CWDhuntedDeer,CWDtestedDeer,DetProb,ObsPrev,PHAdultMale,PHYearlingMale,PHFawnMale,PHAdultFemale,PHYearlingFemale,PHFawnFemale
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,634,0,599,0,3197,0,686,0,608,0,2,0,0,0,0,31,44,179,37,35
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,639,0,604,0,3195,0,686,0,625,0,2,0,0,0,0,26,39,181,37,18
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,627,0,607,0,3202,0,688,0,617,0,2,0,0,0,0,38,36,174,35,26
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,630,0,610,0,3207,0,680,0,606,0,2,0,0,0,0,35,33,169,43,37
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,640,0,605,0,3194,0,689,0,620,0,2,0,0,0,0,25,38,182,34,23
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,632,0,608,0,3191,0,683,0,613,0,2,0,0,0,0,33,35,185,40,30
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,626,0,614,0,3235,0,682,0,606,0,2,0,0,0,0,39,29,141,41,37
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,630,0,602,0,3198,0,687,0,608,0,2,0,0,0,0,35,41,178,36,35
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,630,0,611,0,3218,0,677,0,606,0,2,0,0,0,0,35,32,158,46,37
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,629,0,612,0,3222,0,687,0,604,0,2,0,0,0,0,36,31,154,36,39
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,636,0,608,0,3215,0,693,0,617,0,2,0,0,0,0,29,35,161,30,26
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,628,0,618,0,3206,0,690,0,610,0,2,0,0,0,0,37,25,170,33,33
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,626,0,611,0,3203,0,694,0,608,0,2,0,0,0,0,39,32,173,29,35
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,639,0,609,0,3194,0,695,0,608,0,2,0,0,0,0,26,34,182,28,35
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,636,0,608,0,3234,0,699,0,612,0,2,0,0,0,0,29,35,142,24,31
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,630,0,614,0,3213,0,682,0,609,0,2,0,0,0,0,35,29,163,41,34
