sampling_region,AdultMale,YearlingMale,FawnMale,AdultFemale,YearlingFemale,FawnFemale,AdultMaleCWD,YearlingMaleCWD,FawnMaleCWD,AdultFemaleCWD,YearlingFemaleCWD,FawnFemaleCWD,TotalCWD,CWD_distribution,sampling,AdultMaleHarvest,AdultMaleTested,YearlingMaleHarvest,YearlingMaleTested,FawnMaleHarvest,FawnMaleTested,AdultFemaleHarvest,AdultFemaleTested,YearlingFemaleHarvest,YearlingFemaleTested,FawnFemaleHarvest,FawnFemaleTested,CWDhuntedDeer,CWDtestedDeer,DetProb,ObsPrev,PHAdultMale,PHYearlingMale,PHFawnMale,PHAdultFemale,PHYearlingFemale,PHFawnFemale
Hardangervidda,2356,665,643,3376,723,643,18,1,0,6,0,0,25,random_dist,random_sampling,2356,24,629,0,616,0,3184,0,676,0,611,0,24,1,1,0.042,0,36,27,192,47,32
Hardangervidda,2356,665,643,3376,723,643,18,1,0,6,0,0,25,random_dist,random_sampling,2356,24,636,0,602,0,3192,0,682,0,615,0,25,0,0,0,0,29,41,184,41,28
Hardangervidda,2356,665,643,3376,723,643,18,1,0,6,0,0,25,random_dist,random_sampling,2356,24,636,0,603,0,3218,0,681,0,608,0,24,0,0,0,0,29,40,158,42,35
Hardangervidda,2356,665,643,3376,723,643,18,1,0,6,0,0,25,random_dist,random_sampling,2356,24,621,0,608,0,3213,0,687,0,606,0,24,0,0,0,0,44,35,163,36,37
Hardangervidda,2356,665,643,3376,723,643,18,1,0,6,0,0,25,random_dist,random_sampling,2356,24,624,0,612,0,3214,0,687,0,615,0,23,0,0,0,0,41,31,162,36,28
Hardangervidda,2356,665,643,3376,723,643,18,1,0,6,0,0,25,random_dist,random_sampling,2356,24,642,0,618,0,3185,0,682,0,616,0,25,0,0,0,0,23,25,191,41,27
Hardangervidda,2356,665,643,3376,723,643,18,1,0,6,0,0,25,random_dist,random_sampling,2356,24,627,0,601,0,3177,0,693,0,615,0,24,0,0,0,0,38,42,199,30,28
Hardangervidda,2356,665,643,3376,723,643,18,1,0,6,0,0,25,random_dist,random_sampling,2356,24,641,0,611,0,3205,0,688,0,605,0,24,0,0,0,0,24,32,171,35,38
Hardangervidda,2356,665,643,3376,723,643,18,1,0,6,0,0,25,random_dist,random_sampling,2356,24,634,0,614,0,3195,0,691,0,605,0,25,0,0,0,0,31,29,181,32,38
Hardangervidda,2356,665,643,3376,723,643,18,1,0,6,0,0,25,random_dist,random_sampling,2356,24,634,0,617,0,3215,0,688,0,616,0,22,0,0,0,0,31,26,161,35,27
