sampling_region,AdultMale,YearlingMale,FawnMale,AdultFemale,YearlingFemale,FawnFemale,AdultMaleCWD,YearlingMaleCWD,FawnMaleCWD,AdultFemaleCWD,YearlingFemaleCWD,FawnFemaleCWD,TotalCWD,CWD_distribution,sampling,AdultMaleHarvest,AdultMaleTested,YearlingMaleHarvest,YearlingMaleTested,FawnMaleHarvest,FawnMaleTested,AdultFemaleHarvest,AdultFemaleTested,YearlingFemaleHarvest,YearlingFemaleTested,FawnFemaleHarvest,FawnFemaleTested,CWDhuntedDeer,CWDtestedDeer,DetProb,ObsPrev,PHAdultMale,PHYearlingMale,PHFawnMale,PHAdultFemale,PHYearlingFemale,PHFawnFemale
Hardangervidda,2356,665,643,3376,723,643,3,0,0,1,0,0,4,random_dist,random_sampling,2356,24,541,0,370,0,2714,0,602,0,393,0,3,0,0,0,0,124,273,662,121,250
Hardangervidda,2356,665,643,3376,723,643,3,0,0,1,0,0,4,random_dist,random_sampling,2356,24,524,0,370,0,2686,0,569,0,376,0,4,0,0,0,0,141,273,690,154,267
Hardangervidda,2356,665,643,3376,723,643,3,0,0,1,0,0,4,random_dist,random_sampling,2356,24,533,0,387,0,2677,0,572,0,381,0,3,0,0,0,0,132,256,699,151,262
Hardangervidda,2356,665,643,3376,723,643,3,0,0,1,0,0,4,random_dist,random_sampling,2356,24,532,0,374,0,2703,0,581,0,408,0,4,0,0,0,0,133,269,673,142,235
Hardangervidda,2356,665,643,3376,723,643,3,0,0,1,0,0,4,random_dist,random_sampling,2356,24,540,0,384,0,2694,0,577,0,373,0,4,0,0,0,0,125,259,682,146,270
Hardangervidda,2356,665,643,3376,723,643,3,0,0,1,0,0,4,random_dist,random_sampling,2356,24,530,0,377,0,2724,0,592,0,375,0,4,0,0,0,0,135,266,652,131,268
Hardangervidda,2356,665,643,3376,723,643,3,0,0,1,0,0,4,random_dist,random_sampling,2356,24,532,0,385,0,2696,0,599,0,394,0,4,0,0,0,0,133,258,680,124,249
Hardangervidda,2356,665,643,3376,723,643,3,0,0,1,0,0,4,random_dist,random_sampling,2356,24,535,0,401,0,2688,0,589,0,402,0,4,0,0,0,0,130,242,688,134,241
Hardangervidda,2356,665,643,3376,723,643,3,0,0,1,0,0,4,random_dist,random_sampling,2356,24,540,0,384,0,2701,0,593,0,384,0,4,0,0,0,0,125,259,675,130,259
Hardangervidda,2356,665,643,3376,723,643,3,0,0,1,0,0,4,random_dist,random_sampling,2356,24,552,0,407,0,2725,0,574,0,390,0,3,0,0,0,0,113,236,651,149,253
Hardangervidda,2356,665,643,3376,723,643,3,0,0,1,0,0,4,random_dist,random_sampling,2356,24,526,0,373,0,2675,0,567,0,404,0,4,0,0,0,0,139,270,701,156,239
Hardangervidda,2356,665,643,3376,723,643,3,0,0,1,0,0,4,random_dist,random_sampling,2356,24,527,0,381,0,2679,0,566,0,356,0,3,0,0,0,0,138,262,697,157,287
Hardangervidda,2356,665,643,3376,723,643,3,0,0,1,0,0,4,random_dist,random_sampling,2356,24,545,0,358,0,2683,0,579,0,379,0,3,0,0,0,0,120,285,693,144,264
Hardangervidda,2356,665,643,3376,723,643,3,0,0,1,0,0,4,random_dist,random_sampling,2356,24,533,0,381,0,2740,0,591,0,404,0,3,0,0,0,0,132,262,636,132,239
Hardangervidda,2356,665,643,3376,723,643,3,0,0,1,0,0,4,random_dist,random_sampling,2356,24,532,0,383,0,2677,0,576,0,391,0,4,0,0,0,0,133,260,699,147,252
Hardangervidda,2356,665,643,3376,723,643,3,0,0,1,0,0,4,random_dist,random_sampling,2356,24,537,0,407,0,2640,0,591,0,375,0,4,0,0,0,0,128,236,736,132,268
