sampling_region,AdultMale,YearlingMale,FawnMale,AdultFemale,YearlingFemale,FawnFemale,AdultMaleCWD,YearlingMaleCWD,FawnMaleCWD,AdultFemaleCWD,YearlingFemaleCWD,FawnFemaleCWD,TotalCWD,CWD_distribution,sampling,AdultMaleHarvest,AdultMaleTested,YearlingMaleHarvest,YearlingMaleTested,FawnMaleHarvest,FawnMaleTested,AdultFemaleHarvest,AdultFemaleTested,YearlingFemaleHarvest,YearlingFemaleTested,FawnFemaleHarvest,FawnFemaleTested,CWDhuntedDeer,CWDtestedDeer,DetProb,ObsPrev,PHAdultMale,PHYearlingMale,PHFawnMale,PHAdultFemale,PHYearlingFemale,PHFawnFemale
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,607,0,520,0,3039,0,649,0,523,0,2,0,0,0,0,58,123,337,74,120
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,600,0,513,0,3047,0,664,0,531,0,2,0,0,0,0,65,130,329,59,112
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,612,0,493,0,3049,0,636,0,509,0,2,0,0,0,0,53,150,327,87,134
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,609,0,512,0,3015,0,631,0,520,0,2,0,0,0,0,56,131,361,92,123
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,593,0,511,0,3040,0,657,0,521,0,2,0,0,0,0,72,132,336,66,122
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,609,0,505,0,3040,0,655,0,510,0,2,0,0,0,0,56,138,336,68,133
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,601,0,528,0,3027,0,657,0,517,0,2,0,0,0,0,64,115,349,66,126
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,604,0,517,0,3027,0,648,0,523,0,2,0,0,0,0,61,126,349,75,120
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,595,0,518,0,3069,0,640,0,516,0,2,0,0,0,0,70,125,307,83,127
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,601,0,514,0,3038,0,646,0,538,0,2,0,0,0,0,64,129,338,77,105
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,613,0,516,0,3030,0,651,0,513,0,2,0,0,0,0,52,127,346,72,130
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,591,0,506,0,3049,0,650,0,529,0,2,0,0,0,0,74,137,327,73,114
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,604,0,519,0,3020,0,645,0,513,0,2,0,0,0,0,61,124,356,78,130
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,584,0,518,0,3049,0,647,0,530,0,2,0,0,0,0,81,125,327,76,113
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,598,0,523,0,3022,0,647,0,522,0,2,0,0,0,0,67,120,354,76,121
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,602,0,529,0,3046,0,645,0,517,0,2,0,0,0,0,63,114,330,78,126
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,595,0,526,0,3049,0,646,0,504,0,2,0,0,0,0,70,117,327,77,139
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,608,0,524,0,3044,0,655,0,506,0,2,0,0,0,0,57,119,332,68,137
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,592,0,501,0,3043,0,653,0,527,0,2,0,0,0,0,73,142,333,70,116
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,594,0,514,0,3036,0,662,0,524,0,2,0,0,0,0,71,129,340,61,119
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,611,0,520,0,3059,0,644,0,528,0,2,0,0,0,0,54,123,317,79,115
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,597,0,499,0,3013,0,651,0,504,0,2,0,0,0,0,68,144,363,72,139
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,598,0,518,0,3011,0,652,0,514,0,2,0,0,0,0,67,125,365,71,129
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,592,0,499,0,3034,0,645,0,521,0,2,0,0,0,0,73,144,342,78,122
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,601,0,504,0,3025,0,659,0,526,0,2,0,0,0,0,64,139,351,64,117
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,599,0,529,0,3036,0,656,0,506,0,2,0,0,0,0,66,114,340,67,137
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,593,0,508,0,3064,0,657,0,513,0,2,0,0,0,0,72,135,312,66,130
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,612,0,523,0,3046,0,638,0,522,0,2,0,0,0,0,53,120,330,85,121
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,606,0,517,0,3063,0,665,0,524,0,2,0,0,0,0,59,126,313,58,119
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,603,0,518,0,3031,0,650,0,514,0,2,0,0,0,0,62,125,345,73,129
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,595,0,526,0,3037,0,647,0,509,0,2,0,0,0,0,70,117,339,76,134
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,595,0,512,0,3023,0,651,0,510,0,2,0,0,0,0,70,131,353,72,133
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,603,0,537,0,3054,0,653,0,535,0,2,0,0,0,0,62,106,322,70,108
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,609,0,509,0,3036,0,661,0,504,0,2,0,0,0,0,56,134,340,62,139
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,597,0,520,0,3034,0,662,0,522,0,2,0,0,0,0,68,123,342,61,121
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,602,0,517,0,3039,0,643,0,522,0,2,0,0,0,0,63,126,337,80,121
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,592,0,517,0,3054,0,648,0,516,0,2,0,0,0,0,73,126,322,75,127
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,594,0,504,0,3037,0,657,0,501,0,2,0,0,0,0,71,139,339,66,142
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,596,0,520,0,3031,0,665,0,521,0,2,0,0,0,0,69,123,345,58,122
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,599,0,508,0,3016,0,654,0,514,0,2,0,0,0,0,66,135,360,69,129
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,600,0,526,0,3036,0,654,0,504,0,2,0,0,0,0,65,117,340,69,139
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,595,0,544,0,3055,0,643,0,519,0,2,0,0,0,0,70,99,321,80,124
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,597,0,495,0,3045,0,648,0,516,0,2,0,0,0,0,68,148,331,75,127
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,604,0,509,0,3029,0,649,0,508,0,2,0,0,0,0,61,134,347,74,135
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,595,0,526,0,3034,0,645,0,527,0,2,1,1,0.042,0,70,117,342,78,116
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,596,0,535,0,3021,0,649,0,514,0,2,0,0,0,0,69,108,355,74,129
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,612,0,519,0,3026,0,651,0,532,0,2,0,0,0,0,53,124,350,72,111
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,2356,24,603,0,526,0,3039,0,639,0,513,0,2,0,0,0,0,62,117,337,84,130
