sampling_region,AdultMale,YearlingMale,FawnMale,AdultFemale,YearlingFemale,FawnFemale,AdultMaleCWD,YearlingMaleCWD,FawnMaleCWD,AdultFemaleCWD,YearlingFemaleCWD,FawnFemaleCWD,TotalCWD,CWD_distribution,sampling,AdultMaleHarvest,AdultMaleTested,YearlingMaleHarvest,YearlingMaleTested,FawnMaleHarvest,FawnMaleTested,AdultFemaleHarvest,AdultFemaleTested,YearlingFemaleHarvest,YearlingFemaleTested,FawnFemaleHarvest,FawnFemaleTested,CWDhuntedDeer,CWDtestedDeer,DetProb,ObsPrev,PHAdultMale,PHYearlingMale,PHFawnMale,PHAdultFemale,PHYearlingFemale,PHFawnFemale
Hardangervidda,2356,665,643,3376,723,643,3,0,0,1,0,0,4,random_dist,random_sampling,2356,24,649,0,618,0,3303,0,710,0,611,0,4,0,0,0,0,16,25,73,13,32
Hardangervidda,2356,665,643,3376,723,643,3,0,0,1,0,0,4,random_dist,random_sampling,2356,24,656,0,617,0,3310,0,711,0,608,0,4,0,0,0,0,9,26,66,12,35
Hardangervidda,2356,665,643,3376,723,643,3,0,0,1,0,0,4,random_dist,random_sampling,2356,24,652,0,611,0,3307,0,709,0,609,0,4,0,0,0,0,13,32,69,14,34
Hardangervidda,2356,665,643,3376,723,643,3,0,0,1,0,0,4,random_dist,random_sampling,2356,24,644,0,604,0,3311,0,706,0,624,0,4,0,0,0,0,21,39,65,17,19
Hardangervidda,2356,665,643,3376,723,643,3,0,0,1,0,0,4,random_dist,random_sampling,2356,24,656,0,607,0,3317,0,714,0,604,0,4,0,0,0,0,9,36,59,9,39
Hardangervidda,2356,665,643,3376,723,643,3,0,0,1,0,0,4,random_dist,random_sampling,2356,24,649,0,608,0,3308,0,711,0,612,0,4,0,0,0,0,16,35,68,12,31
Hardangervidda,2356,665,643,3376,723,643,3,0,0,1,0,0,4,random_dist,random_sampling,2356,24,648,0,616,0,3318,0,710,0,615,0,4,0,0,0,0,17,27,58,13,28
Hardangervidda,2356,665,643,3376,723,643,3,0,0,1,0,0,4,random_dist,random_sampling,2356,24,656,0,613,0,3313,0,707,0,616,0,4,0,0,0,0,9,30,63,16,27
Hardangervidda,2356,665,643,3376,723,643,3,0,0,1,0,0,4,random_dist,random_sampling,2356,24,648,0,613,0,3317,0,707,0,611,0,4,0,0,0,0,17,30,59,16,32
Hardangervidda,2356,665,643,3376,723,643,3,0,0,1,0,0,4,random_dist,random_sampling,2356,24,651,0,610,0,3320,0,701,0,604,0,4,0,0,0,0,14,33,56,22,39
