sampling_region,AdultMale,YearlingMale,FawnMale,AdultFemale,YearlingFemale,FawnFemale,AdultMaleCWD,YearlingMaleCWD,FawnMaleCWD,AdultFemaleCWD,YearlingFemaleCWD,FawnFemaleCWD,TotalCWD,CWD_distribution,sampling,AdultMaleHarvest,AdultMaleTested,YearlingMaleHarvest,YearlingMaleTested,FawnMaleHarvest,FawnMaleTested,AdultFemaleHarvest,AdultFemaleTested,YearlingFemaleHarvest,YearlingFemaleTested,FawnFemaleHarvest,FawnFemaleTested,CWDhuntedDeer,CWDtestedDeer,DetProb,ObsPrev,PHAdultMale,PHYearlingMale,PHFawnMale,PHAdultFemale,PHYearlingFemale,PHFawnFemale
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,100,1,34,0,25,0,146,0,20,0,19,0,3,0,0,0,440,110,176,607,121,184
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,105,1,21,0,26,0,146,0,20,0,21,0,1,0,0,0,435,123,175,607,121,182
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,117,1,29,0,26,0,163,0,18,0,23,0,4,0,0,0,423,115,175,590,123,180
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,116,1,17,0,18,0,161,0,24,0,31,0,5,0,0,0,424,127,183,592,117,172
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,111,1,27,0,26,0,150,0,35,0,25,0,0,0,0,0,429,117,175,603,106,178
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,118,1,25,0,27,0,159,0,25,0,30,0,1,0,0,0,422,119,174,594,116,173
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,105,1,31,0,23,0,143,0,31,0,21,0,3,0,0,0,435,113,178,610,110,182
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,113,1,14,0,26,0,146,0,26,0,32,0,1,0,0,0,427,130,175,607,115,171
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,110,1,33,0,18,0,146,0,35,0,25,0,1,0,0,0,430,111,183,607,106,178
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,108,1,22,0,19,0,169,0,23,0,25,0,2,0,0,0,432,122,182,584,118,178
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,104,1,37,0,23,0,153,0,29,0,29,0,3,0,0,0,436,107,178,600,112,174
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,102,1,25,0,21,0,161,0,36,0,23,0,2,0,0,0,438,119,180,592,105,180
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,120,1,26,0,31,0,152,0,31,0,18,0,3,0,0,0,420,118,170,601,110,185
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,103,1,23,0,27,0,155,0,21,0,29,0,2,0,0,0,437,121,174,598,120,174
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,98,1,30,0,21,0,159,0,26,0,22,0,4,0,0,0,442,114,180,594,115,181
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,106,1,30,0,20,0,141,0,32,0,30,0,3,0,0,0,434,114,181,612,109,173
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,118,1,24,0,26,0,161,0,29,0,26,0,4,0,0,0,422,120,175,592,112,177
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,99,1,33,0,21,0,163,0,30,0,20,0,4,0,0,0,441,111,180,590,111,183
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,105,1,30,0,30,0,140,0,27,0,21,0,1,0,0,0,435,114,171,613,114,182
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,118,1,31,0,29,0,150,0,18,0,21,0,3,0,0,0,422,113,172,603,123,182
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,107,1,36,0,29,0,156,0,24,0,32,0,4,0,0,0,433,108,172,597,117,171
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,99,1,27,0,25,0,161,0,29,0,26,0,8,0,0,0,441,117,176,592,112,177
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,109,1,37,0,29,0,162,0,31,0,21,0,3,0,0,0,431,107,172,591,110,182
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,117,1,30,0,32,0,147,0,25,0,28,0,4,0,0,0,423,114,169,606,116,175
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,117,1,31,0,26,0,150,0,21,0,23,0,2,0,0,0,423,113,175,603,120,180
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,106,1,33,0,30,0,141,0,35,0,35,0,2,0,0,0,434,111,171,612,106,168
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,102,1,33,0,33,0,168,0,30,0,26,0,3,0,0,0,438,111,168,585,111,177
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,122,1,23,0,24,0,155,0,18,0,33,0,2,0,0,0,418,121,177,598,123,170
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,120,1,24,0,30,0,143,0,18,0,25,0,2,0,0,0,420,120,171,610,123,178
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,109,1,24,0,22,0,156,0,29,0,25,0,3,0,0,0,431,120,179,597,112,178
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,102,1,42,0,27,0,162,0,31,0,29,0,3,0,0,0,438,102,174,591,110,174
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,111,1,29,0,26,0,147,0,30,0,21,0,2,0,0,0,429,115,175,606,111,182
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,102,1,25,0,28,0,130,0,26,0,19,0,2,0,0,0,438,119,173,623,115,184
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,109,1,33,0,20,0,136,0,23,0,30,0,2,0,0,0,431,111,181,617,118,173
